DATE,COUNT
8/29/2017,2565.639475
8/30/2017,2405.287008
8/31/2017,2725.991942
9/1/2017,2886.344409
9/2/2017,2565.639475
9/3/2017,2405.287008
9/4/2017,3207.049343
9/5/2017,2725.991942
9/6/2017,2405.287008
9/7/2017,2244.93454
9/8/2017,2084.582073
9/9/2017,1924.229606
9/10/2017,1924.229606
9/11/2017,1924.229606
9/12/2017,1924.229606
9/13/2017,2405.287008
9/14/2017,2725.991942
9/15/2017,2725.991942
9/16/2017,1924.229606
9/17/2017,1763.877139
9/18/2017,2084.582073
9/19/2017,2084.582073
9/20/2017,1763.877139
9/21/2017,1603.524672
9/22/2017,1443.172205
9/23/2017,1443.172205
9/24/2017,1282.819737
9/25/2017,1443.172205
9/26/2017,1603.524672
9/27/2017,1924.229606
9/28/2017,2084.582073
9/29/2017,1924.229606
9/30/2017,1763.877139
10/1/2017,1763.877139
10/2/2017,1924.229606
10/3/2017,1763.877139
10/4/2017,1603.524672
10/5/2017,1603.524672
10/6/2017,1603.524672
10/7/2017,1443.172205
10/8/2017,1603.524672
10/9/2017,1763.877139
10/10/2017,1763.877139
10/11/2017,1763.877139
10/12/2017,2244.93454
10/13/2017,2405.287008
10/14/2017,1924.229606
10/15/2017,2084.582073
10/16/2017,2244.93454
10/17/2017,2244.93454
10/18/2017,2084.582073
10/19/2017,1924.229606
10/20/2017,2084.582073
10/21/2017,2084.582073
10/22/2017,1763.877139
10/23/2017,2084.582073
10/24/2017,2084.582073
10/25/2017,2244.93454
10/26/2017,2084.582073
10/27/2017,1763.877139
10/28/2017,1603.524672
10/29/2017,1763.877139
10/30/2017,1924.229606
10/31/2017,1924.229606
11/1/2017,2244.93454
11/2/2017,2886.344409
11/3/2017,2725.991942
11/4/2017,2405.287008
11/5/2017,2244.93454
11/6/2017,2565.639475
11/7/2017,2405.287008
11/8/2017,2725.991942
11/9/2017,2725.991942
11/10/2017,2725.991942
11/11/2017,2405.287008
11/12/2017,2886.344409
11/13/2017,2886.344409
11/14/2017,2405.287008
11/15/2017,2565.639475
11/16/2017,2565.639475
11/17/2017,2725.991942
11/18/2017,2886.344409
11/19/2017,2405.287008
11/20/2017,2886.344409
11/21/2017,3046.696876
11/22/2017,3046.696876
11/23/2017,2725.991942
11/24/2017,2725.991942
